Outlet,String,Label,TagLabel,R.E.1,R.E.2,R.E.3,R.E.4,R.E.5,R.E.6,R.E.7,R.E.8,R.E.tag,R.E.tag.old
74749,D: <1993Apr5.195548.18163@ncsu.edu,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooyyyyyyyyyyyyyooooooooo,ooooyyyyoooooyyyyyyoyyyyyooooooooo
74749,"ty Date: Mon, 5 Apr 1993 19:55:48 ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
74749,    |  Raleigh N.C. 27650-5604    ,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyyoyyyyoooo
74749, Raleigh N.C. 27650-5604      |   ,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooyyyyyoyyyyoooooooooo
74749,|         |  Phone:(919) 781-5448,1,nnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyyy,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyy,oooooooooooooooooooooooooooooyyyy
74749,     |  Phone:(919) 781-5448     ,1,nnnnnnnnnnnnnnyyyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,ooooooooooooooyyyyyyyyyyyyyyooooo,ooooooooooooooooooooooooyyyyooooo
74749, |  Phone:(919) 781-5448         |,1,nnnnnnnnnnyyyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,ooooooooooyyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
74750,OUTFIT Message-ID: <1993Apr5.18071,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooyyyyy
74750,ssage-ID: <1993Apr5.180716.1@opal.,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyoooooo,oooooooooooyyyyoooooyyyyyyoooooooo
74750,"MA Date: Mon, 5 Apr 1993 23:07:16 ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
74750,1:3.5-5.6 USM lens -100-300 mm EF,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,1,0,oooooooooooooooooooyyyyyyyyoooooo,oooyyyyyyooooooooooyyyyyyyyoooooo
74750,ion  The whole lot $800 (firm)  C,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
74750,irm)  Contact David 617-227-7326 ,1,nnnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyn,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyo,ooooooooooooooooooooooooooooyyyyo
74750,  Contact David 617-227-7326     ,1,nnnnnnnnnnnnnnnnyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,oooooooooooooooyyyyyyyyyyyyyooooo,ooooooooooooooooooooooooyyyyooooo
74750,-7326               617-956-6905 ,1,nnnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyn,0,0,0,0,0,1,0,0,ooyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyo,oyyyyoooooooooooooooooooooooyyyyo
74750,            617-956-6905   Please ,1,nnnnnnnnnnnnyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,oooooooooooyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
74752,mu.edu misc.forsale:74752 misc.for,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyyooooooooo
74752,.computers.pc-clone:7147 Newsgroup,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooyyyyyyyyyyyoo,ooooooooooooooooooooyyyyoooooooooo
74752,               Tel (804) 924 2370,1,nnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyyy,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyy,oooooooooooooooooooooooooooooyyyy
74752,          Tel (804) 924 2370 lab ,1,nnnnnnnnnnnnnnyyyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,ooooooooooooooyyyyyyyyyyyyyyooooo,ooooooooooooooooooooooooyyyyooooo
74752,      Tel (804) 924 2370 lab Dept.,1,nnnnnnnnnnyyyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,ooooooooooyyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
74753,r Sale Message-ID: <1993Apr5.17332,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooyyyyy
74753,ssage-ID: <1993Apr5.173328.1254@ch,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyooo,oooooooooooyyyyoooooyyyyyyoyyyyooo
74753,D: <1993Apr5.173328.1254@cheshire.,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooyyyyyyyyyyyyoooooooooo,ooooyyyyoooooyyyyyyoyyyyoooooooooo
74753,"SA Date: Mon, 5 Apr 1993 17:33:28 ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
74753, new 	Connor (sp.?) 170 meg inter,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,oooooooooooooooooooyyyyyyyyyyyyyo,oooooooooooooooooooyyyyyyyyyyyyyo
74753,uff.  Email or call 213-341-4425 ,1,nnnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyn,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyo,ooooooooooooooooooooooooooooyyyyo
74753,  Email or call 213-341-4425 than,1,nnnnnnnnnnnnnnnnyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,oooooooooooooooyyyyyyyyyyyyyooooo,ooooooooooooooooooooooooyyyyooooo
74753,ail or call 213-341-4425 thanks  M,1,nnnnnnnnnnnnyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,oooooooooooyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
74761,r sale Message-ID: <1993Apr05.2331,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyooooo,ooooooooooooooooooooyyyyooooooyyyy
74761,sage-ID: <1993Apr05.233124.126885@,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooyyyyyyyyyyyyyyyyyyyyyyyyo,ooooooooooyyyyooooooyyyyyyoyyyyyyo
74761,: <1993Apr05.233124.126885@zeus.ca,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooyyyyyyyyyyyyyyyyyyyyyyyyoooooooo,oooyyyyooooooyyyyyyoyyyyyyoooooooo
74761,te SCSI hard drive $1000   Quantum,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooyyyyyyyyyyyyy,ooooooooooooooooooooyyyyoooooooooo
74761,ive $1000   Quantum 240 MEG SCSI ,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooyyyyyyyyyyyyyyyyyyyyyyyyyyo,oooooyyyyoooooooooooooooooooooooo
74761,"EG SCSI hard drive $175   Apple """,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
74761,hese aren't cheap) $300 FAX machi,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,oooooooooooooooooooyyyyyyyyyyyyyo,oooooooooooooooooooyyyyyyyyyyyyyo
74761,) $300 FAX machine: 9600 baud with,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooyyyyyyyyyyyyyooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
74761, other accessories $200   To disc,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
74761,"tems, call John at (408) 268-1769",1,nnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyyy,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyy,oooooooooooooooooooooooooooooyyyy
74761, call John at (408) 268-1769 If y,1,nnnnnnnnnnnnnnyyyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,ooooooooooooooyyyyyyyyyyyyyyooooo,ooooooooooooooooooooooooyyyyooooo
74761,l John at (408) 268-1769 If you ge,1,nnnnnnnnnnyyyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,ooooooooooyyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
74761,erested in.   John (408) 268-1769,1,nnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyyy,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyy,oooooooooooooooooooooooooooooyyyy
74761,ed in.   John (408) 268-1769  DO ,1,nnnnnnnnnnnnnnyyyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,ooooooooooooooyyyyyyyyyyyyyyooooo,ooooooooooooooooooooooooyyyyooooo
74762,"! Date: Mon,  5 Apr 1993 19:25:07 ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
74762, Apr 1993 19:25:07 -0400 Organizat,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooyyyyyyyyyyyoo,oooooyyyyoooooooooooyyyyoooooooooo
74762,        Telephone: (216) 493-6303,1,nnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyyy,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyy,oooooooooooooooooooooooooooooyyyy
74762,elephone: (216) 493-6303          ,1,nnnnnnnnnnyyyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,ooooooooooyyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
74766,ronics Message-ID: <1993Apr6.03065,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooyyyyy
74766,ssage-ID: <1993Apr6.030651.768@sam,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyoooo,oooooooooooyyyyoooooyyyyyyoooooooo
74766,D: <1993Apr6.030651.768@samba.oit,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooyyyyyyyyyyyoooooooooo,ooooyyyyoooooyyyyyyoooooooooooooo
74766,"sa Date: Tue, 6 Apr 1993 03:06:51 ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
74766,"21    Panasonic KX-T3000H, Combo b",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
74766," all in one.  new- $160, now- $10",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
74766,".  new- $160, now- $100 + shippin",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,oooooooooooooooooooyyyyyyyyyyyyyy,oooooooooooooooooooyyyyyyyyyyyyyy
74766, Stereo VCR.  paid $300 years ago,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
74766,"ago, will sell for $125 delivered",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,oooooooooooooooooooyyyyyyyyyyyyoo,oooooooooooooooooooyyyyyyyyyyyyoo
74766," call me, Keith, at 919-968-7779.",1,nnnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyn,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyo,ooooooooooooooooooooooooooooyyyyo
74766,"l me, Keith, at 919-968-7779.   P",1,nnnnnnnnnnnnnnnnyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,oooooooooooooooyyyyyyyyyyyyyooooo,ooooooooooooooooooooooooyyyyooooo
74766,", Keith, at 919-968-7779.   PS- I ",1,nnnnnnnnnnnnyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,oooooooooooyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
74766,  Computer:   AMIGA 3000          ,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
74767,ale.computers.other:4690 misc.fors,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
74767,.computers.pc-clone:7161 misc.fors,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
74767,e:7161 misc.forsale:74767 Path: ca,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooyyyyooooooooooooooyyyyyooooooooo
74767,Message-ID: <hatton.733706165@cgl.,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyooooo,ooooooooooooooooooooyyyyyyoooooooo
74767,age-ID: <hatton.733706165@cgl.ucsf,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooyyyyyyyyyyooooooooo,ooooooooooooooooyyyyyyoooooooooooo
74767,05 GMT References: <0096A54E.3CE6F,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
74767,ces: <0096A54E.3CE6F700@GOMEZ.PHY,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooooooooooooo,ooooooyyyyooooooooooooooooooooooo
74767,NN6dp@eve.usc.edu> <1993Apr1.00105,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooyyyyy
74767,atton@cgl.ucsf.edu (415)-476-8693,1,nnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyyy,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyy,oooooooooooooooooooooooooooooyyyy
74767,@cgl.ucsf.edu (415)-476-8693 ,1,nnnnnnnnnnnnnnyyyyyyyyyyyyyyn,0,0,0,0,0,1,0,0,ooooooooooooooyyyyyyyyyyyyyyo,ooooooooooooooooooooooooyyyyo
74767,.ucsf.edu (415)-476-8693 ,1,nnnnnnnnnnyyyyyyyyyyyyyyn,0,0,0,0,0,1,0,0,ooooooooooyyyyyyyyyyyyyyo,ooooooooooooooooooooyyyyo
74768,mu.edu misc.forsale:74768 rec.auto,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooyyyyyyyyyyyy,ooooooooooooooooooooyyyyyooooooooo
74768,ale:74768 rec.autos:101606 rec.aut,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooyyyyyyyyyyyyoyyyyyyyyyyyoooo,ooooyyyyyoooooooooooyyyyyyoooooooo
74768,6 rec.autos.driving:16231 rec.auto,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooyyyyyyyyyyyy,ooooooooooooooooooooyyyyyooooooooo
74768,231 rec.autos.sport:28540 Newsgrou,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,yyyyyyyyyyyyooooooooooyyyyyyyyyyyo,ooooooooooooooooooooyyyyyooooooooo
74768,R) <<< Message-ID: <1993Apr5.20371,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooyyyyy
74768,ssage-ID: <1993Apr5.203712.19914@n,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyoo,oooooooooooyyyyoooooyyyyyyoyyyyyoo
74768,D: <1993Apr5.203712.19914@ncsu.edu,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooyyyyyyyyyyyyyooooooooo,ooooyyyyoooooyyyyyyoyyyyyooooooooo
74768,"nc Date: Mon, 5 Apr 1993 20:37:12 ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
74768,12 GMT Lines: 21   	1991 Geo Storm,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooyyyyyyyyyyyyo,ooooooooooooooooooooyyyyoooooooooo
74768, 		- NADA retail ~ $8000  		>>> BE,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
74768,Call Katherine at: (919) 467-7909,1,nnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyyy,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyy,oooooooooooooooooooooooooooooyyyy
74768,Katherine at: (919) 467-7909 (H) ,1,nnnnnnnnnnnnnnyyyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,ooooooooooooooyyyyyyyyyyyyyyooooo,ooooooooooooooooooooooooyyyyooooo
74768,erine at: (919) 467-7909 (H) or le,1,nnnnnnnnnnyyyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,ooooooooooyyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
74770,wanted Message-ID: <30431.93.uupcb,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyyooooooooo
74770,"incinnati, OH - 513-752-1055 Line",1,nnnnnnnnnnnnnnnnyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,oooooooooooooooyyyyyyyyyyyyyooooo,ooooooooooooooooooooooooyyyyooooo
74770,"nnati, OH - 513-752-1055 Lines: 46",1,nnnnnnnnnnnnyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,oooooooooooyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
74770,n@cccbbs.uceng      486 DX 50 mHz,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
74770,SA motherboard with 256k cache --,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
74770,rd drive controller 330 Meg IDE h,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,oooooooooooooooooooyyyyyyyyyyyyoo,oooooooooooooooooooyyyyyyyyyyyyoo
74770,iamond Viper Weitek 9000 VESA loca,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
74770, monitor 2 Serial(NS16550AFN UART),0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooyyyyyyyyyyyo,ooooooooooooooooooooyyyyyooooooooo
74770, Full tower case -->250 Watt powe,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
74770,ppy Drives Enhanced 101 key keybo,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,oooooooooooooooooooyyyyyyyyyyyyyo,oooooooooooooooooooyyyyyyyyyyyyyo
74770,board Hi-Resolution 400 DPI Seria,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,oooooooooooooooooooyyyyyyyyyyyyyo,oooooooooooooooooooyyyyyyyyyyyyyo
74774,mu.edu misc.forsale:74774 misc.inv,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyyooooooooo
74774,.invest.real-estate:1604 Newsgroup,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooyyyyyyyyyyyoo,ooooooooooooooooooooyyyyoooooooooo
74774, Message-ID: <curry.734071881@pica,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyooooo,ooooooooooooooooooooyyyyyyoooooooo
74774,sage-ID: <curry.734071881@picard> ,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooyyyyyyyyyyooooooooo,ooooooooooooooooyyyyyyoooooooooooo
74774,"y reasons.  Asking $150,000.  Rep",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
74774,AIL or call Canada (613)591-0507 ,1,nnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyyn,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyo,oooooooooooooooooooyyyyyyyyoyyyyo
74774,or call Canada (613)591-0507  ---,1,nnnnnnnnnnnnnnnyyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,oooooooooooooooyyyyyyyyyyyyyooooo,oooooooooooooooyyyyyyyyoyyyyooooo
74774,all Canada (613)591-0507  --------,1,nnnnnnnnnnnyyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,oooooooooooyyyyyyyyyyyyyoooooooooo,oooooooooooyyyyyyyyoyyyyoooooooooo
74774,         Tele: (613)991-9001 The ,1,nnnnnnnnnnnnnnnyyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,oooooooooooooooyyyyyyyyyyyyyooooo,oooooooooooooooyyyyyyyyoyyyyooooo
74774,     Fax:  (613)991-6996 PO Box 97,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooyyyyyyyyyyyyyoooooooooo,oooooooooooyyyyyyyyoyyyyoooooooooo
74774,"613)991-6996 PO Box 9734, Ottawa K",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,yyyyyyyyyyyyoooooooooooooooooooooo,yyyyyyyoyyyyooooooooyyyyoooooooooo
74777,.cmu.edu comp.music:12531 misc.for,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyyooooooooo
74777,:12531 misc.forsale:74777 rec.musi,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooyyyyyyyyyyyy,oyyyyyooooooooooooooyyyyyooooooooo
74777,77 rec.music.makers:32514 rec.musi,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooyyyyyyyyyyyy,ooooooooooooooooooooyyyyyooooooooo
74777,c.music.marketplace:4402 Newsgroup,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooyyyyyyyyyyyoo,ooooooooooooooooooooyyyyoooooooooo
74777,uting) Message-ID: <1993Apr5.03413,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooyyyyy
74777,ssage-ID: <1993Apr5.034136.17583@r,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyoo,oooooooooooyyyyoooooyyyyyyoyyyyyoo
74777,D: <1993Apr5.034136.17583@radian.u,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooyyyyyyyyyyyyyooooooooo,ooooyyyyoooooyyyyyyoyyyyyooooooooo
74777,"p> Date: Mon, 5 Apr 1993 03:41:36 ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
74777,.com) Radian Corp. (512)454-4797 ,1,nnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyyn,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyo,oooooooooooooooooooyyyyyyyyoyyyyo
74777,dian Corp. (512)454-4797      Box ,1,nnnnnnnnnnnyyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,oooooooooooyyyyyyyyyyyyyoooooooooo,oooooooooooyyyyyyyyoyyyyoooooooooo
74777,"088      Austin, TX 78720-1088 ",0,ooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,yyyyyyyyyyyyyyyoooooooooooooooo,ooooooooooooooooooooyyyyyoyyyyo
74777,"   Austin, TX 78720-1088 ",0,ooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooooo,ooooooooooooooyyyyyoyyyyo
74778,"ns great  asking $2,900  Email da",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
74778,all Dave Kim at 415-691-2802.    ,1,nnnnnnnnnnnnnnnnyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,oooooooooooooooyyyyyyyyyyyyyooooo,ooooooooooooooooooooooooyyyyooooo
74778,Dave Kim at 415-691-2802.    ,1,nnnnnnnnnnnnyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,oooooooooooyyyyyyyyyyyyyooooo,ooooooooooooooooooooyyyyooooo
74780,75***** Date: 6 Apr 1993 01:42:43 ,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
74780,:  		Suresh 		(415)-617-3522 [W] ,1,nnnnnnnnnnnnnnyyyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,ooooooooooooooyyyyyyyyyyyyyyooooo,ooooooooooooooooooooooooyyyyooooo
74780,	Suresh 		(415)-617-3522 [W] 		(41,1,nnnnnnnnnnyyyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,ooooooooooyyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
74780,15)-617-3522 [W] 		(415)-324-9553,1,nnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyyy,0,0,0,0,0,1,0,0,oooyyyyyyyyyoooooooyyyyyyyyyyyyyy,ooooooooyyyyoooooooooooooooooyyyy
